og_id,consensus_product,total_member_count,total_organism_count,proc_strains,proc_members,proc_hypo_members,frac_hypo
cyanorak:CK_00003489,uncharacterized conserved secreted protein,9,9,9,9,9,1.0
cyanorak:CK_00003484,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00003482,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00003480,uncharacterized conserved membrane protein,9,9,9,9,9,1.0
cyanorak:CK_00003472,uncharacterized conserved membrane protein,9,9,9,9,9,1.0
cyanorak:CK_00003470,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00003462,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00049552,uncharacterized conserved membrane protein,9,9,9,9,9,1.0
cyanorak:CK_00003452,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00003451,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00043803,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00003443,uncharacterized conserved lipoprotein,9,9,9,9,9,1.0
cyanorak:CK_00003441,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00003439,uncharacterized conserved membrane protein,9,9,9,9,9,1.0
cyanorak:CK_00003438,uncharacterized conserved secreted protein,9,9,9,9,9,1.0
cyanorak:CK_00009151,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00003424,uncharacterized conserved membrane protein,9,9,9,9,9,1.0
cyanorak:CK_00044011,conserved hypothetical protein,12,12,9,9,9,1.0
cyanorak:CK_00050709,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00003393,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00003354,possible uncharacterized conserved secreted protein,9,9,9,9,9,1.0
cyanorak:CK_00056419,conserved hypothetical protein,11,11,9,9,9,1.0
cyanorak:CK_00002698,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00004178,conserved hypothetical protein,9,9,9,9,9,1.0
cyanorak:CK_00043306,conserved hypothetical protein,9,9,9,9,8,0.8888888888888888
cyanorak:CK_00003457,uncharacterized conserved membrane protein,9,9,9,9,8,0.8888888888888888
cyanorak:CK_00003425,possible uncharacterized conserved secreted protein,9,9,9,9,7,0.7777777777777778
cyanorak:CK_00001553,Armadillo-like helical-containing protein,14,13,9,10,4,0.4
cyanorak:CK_00041492,conserved hypothetical protein,13,11,9,11,2,0.18181818181818182
cyanorak:CK_00002103,possible high light inducible protein,9,9,9,9,0,0.0
cyanorak:CK_00002206,photosystem II biogenesis protein Psb30,13,13,9,9,0,0.0
cyanorak:CK_00003613,ATP-dependent DNA ligase,9,9,9,9,0,0.0
cyanorak:CK_00003607,conserved hypothetical protein,9,9,9,9,0,0.0
cyanorak:CK_00045323,uncharacterized conserved membrane protein (DUF3188),9,9,9,9,0,0.0
cyanorak:CK_00047690,uncharacterized conserved membrane protein,9,9,9,9,0,0.0
cyanorak:CK_00054661,conserved hypothetical protein,12,12,9,9,0,0.0
cyanorak:CK_00043616,high light inducible protein,14,9,9,14,0,0.0
cyanorak:CK_00003572,conserved hypothetical protein,9,9,9,9,0,0.0
cyanorak:CK_00001246,"HAD hydrolase, IA, variant 3 family protein",13,13,9,9,0,0.0
cyanorak:CK_00001732,pirin-like protein,12,12,9,9,0,0.0
cyanorak:CK_00002499,3-oxo-5-alpha-steroid 4-dehydrogenase C-terminal domain-containing protein,11,11,9,9,0,0.0
cyanorak:CK_00008025,"ABC transporter type 1, ATPase component",11,10,9,10,0,0.0
cyanorak:CK_00003513,uncharacterized conserved membrane protein family UPF005,9,9,9,9,0,0.0
cyanorak:CK_00003510,high light inducible protein,9,9,9,9,0,0.0
cyanorak:CK_00001435,protochlorophyllide synthesis factor Ycf54,13,13,9,9,0,0.0
cyanorak:CK_00003490,type II-like restriction endonuclease,10,9,9,10,0,0.0
cyanorak:CK_00052648,possible SMC domain N terminal domain,9,9,9,9,0,0.0
cyanorak:CK_00003463,protein of unknown function (DUF1651),16,9,9,16,0,0.0
cyanorak:CK_00000169,Mg-protoporphyrin IX monomethylester oxidative cyclase,13,13,9,9,0,0.0
cyanorak:CK_00003448,"iron stress-induced protein, Prochlorococcus-specific",9,9,9,9,0,0.0
cyanorak:CK_00003440,"translation initiation factor IF-2, N-terminal domain-containing protein",9,9,9,9,0,0.0
cyanorak:CK_00001448,putative mRNA 3-end processing factor,13,13,9,9,0,0.0
cyanorak:CK_00001447,ATP-dependent DNA ligase,13,13,9,9,0,0.0
cyanorak:CK_00001446,ATP-dependent Lhr-N-terminus-like helicase,13,13,9,9,0,0.0
cyanorak:CK_00001494,"metallophosphoesterase, DNA ligase-associated",13,13,9,9,0,0.0
cyanorak:CK_00001531,"two-component system sensor histidine kinase, phosphate sensing PhoR",11,11,9,9,0,0.0
cyanorak:CK_00056450,conserved hypothetical protein,11,9,9,11,0,0.0
cyanorak:CK_00003421,high light inducible protein,9,9,9,9,0,0.0
cyanorak:CK_00009021,tryptophan-rich conserved hypothetical protein (DUF2389),9,9,9,9,0,0.0
cyanorak:CK_00003400,uncharacterized conserved membrane protein,9,9,9,9,0,0.0
cyanorak:CK_00002628,bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase,9,9,9,9,0,0.0
cyanorak:CK_00003375,thiaminase II,9,9,9,9,0,0.0
cyanorak:CK_00003342,putative restriction endonuclease,9,9,9,9,0,0.0
cyanorak:CK_00050161,"type I secretion system ABC transporter, HlyD family",14,13,9,10,0,0.0
cyanorak:CK_00051839,high light inducible protein,15,9,9,15,0,0.0
cyanorak:CK_00057110,putative restriction endonuclease,10,9,9,10,0,0.0
cyanorak:CK_00001355,ferredoxin--nitrite reductase,14,13,9,10,0,0.0
cyanorak:CK_00034844,ion transport family protein,12,10,9,11,0,0.0
cyanorak:CK_00001305,"dTDP-4-dehydrorhamnose 3,5-epimerase",14,12,9,11,0,0.0
cyanorak:CK_00001513,glucose-1-phosphate thymidylyltransferase,12,12,9,9,0,0.0
cyanorak:CK_00047187,Hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00053309,uncharacterized conserved membrane protein,8,8,8,8,8,1.0
cyanorak:CK_00039114,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00045422,conserved hypothetical protein,9,8,8,9,9,1.0
cyanorak:CK_00042918,Hypothetical protein,10,8,8,10,10,1.0
cyanorak:CK_00004194,Conserved hypothetical protein,11,8,8,11,11,1.0
cyanorak:CK_00050807,Conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00036011,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00050657,uncharacterized conserved membrane protein,8,8,8,8,8,1.0
cyanorak:CK_00055945,conserved hypothetical protein,9,8,8,9,9,1.0
cyanorak:CK_00049413,uncharacterized conserved membrane protein,8,8,8,8,8,1.0
cyanorak:CK_00037098,Conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00050304,Conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00055248,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00045900,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00052501,conserved hypothetical protein,9,8,8,9,9,1.0
cyanorak:CK_00054325,Conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00044753,conserved hypothetical protein,10,8,8,10,10,1.0
cyanorak:CK_00043825,Conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00001434,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00003496,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00003491,possible uncharacterized conserved secreted protein,8,8,8,8,8,1.0
cyanorak:CK_00003454,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00051229,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00040135,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00045790,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00055900,Conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00036058,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00001834,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00044954,conserved hypothetical protein,10,9,8,9,9,1.0
cyanorak:CK_00001247,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00002706,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00001183,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00001184,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00047021,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00037792,uncharacterized conserved membrane protein,12,12,8,8,8,1.0
cyanorak:CK_00001232,winged helix-turn-helix DNA-binding domain-containing protein,12,12,8,8,8,1.0
cyanorak:CK_00055203,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00002355,Predicted protein family PM-6,9,8,8,9,9,1.0
cyanorak:CK_00001262,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00001270,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00036193,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00002344,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00001210,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00001348,conserved hypothetical protein,12,12,8,8,8,1.0
cyanorak:CK_00043397,conserved hypothetical protein,8,8,8,8,8,1.0
cyanorak:CK_00000078,uncharacterized conserved secreted protein,12,12,8,8,7,0.875
cyanorak:CK_00045787,conserved hypothetical protein,12,12,8,8,3,0.375
cyanorak:CK_00045417,uncharacterized conserved lipoprotein,10,9,8,9,0,0.0
cyanorak:CK_00047626,Glycosyltransferase,9,8,8,9,0,0.0
cyanorak:CK_00002664,dolichyl-phosphate-mannose-mannosyltransferase family protein,9,8,8,9,0,0.0
cyanorak:CK_00000021,perosamine synthetase protein family,13,10,8,10,0,0.0
cyanorak:CK_00002335,carbamoyltransferase family protein,12,8,8,12,0,0.0
cyanorak:CK_00048203,polysaccharide biosynthesis/export family protein,10,9,8,9,0,0.0
cyanorak:CK_00002647,conserved hypothetical protein,9,9,8,8,0,0.0
cyanorak:CK_00054394,conserved hypothetical protein (DUF1651),8,8,8,8,0,0.0
cyanorak:CK_00003492,possible Integrin alpha cytoplasmic region,8,8,8,8,0,0.0
cyanorak:CK_00009150,HNH endonuclease,8,8,8,8,0,0.0
cyanorak:CK_00003464,possible Hantavirus glycoprotein G1,9,8,8,9,0,0.0
cyanorak:CK_00036022,conserved hypothetical protein,8,8,8,8,0,0.0
cyanorak:CK_00008015,two-component system response regulator RR class II (RRII)-CheY-OmpR,10,10,8,8,0,0.0
cyanorak:CK_00001595,putative antibiotic biosynthesis monooxygenase domain protein,11,11,8,8,0,0.0
cyanorak:CK_00051362,"N,N^-diacetyllegionaminate synthase",11,11,8,8,0,0.0
cyanorak:CK_00047087,N-acylneuraminate cytidylyltransferase,14,11,8,10,0,0.0
cyanorak:CK_00001584,possible cryptochrome,12,12,8,8,0,0.0
cyanorak:CK_00036954,voltage-gated CLC-type chloride channel protein,12,12,8,8,0,0.0
cyanorak:CK_00001181,"glycosyl transferase family, helical bundle domain protein",12,12,8,8,0,0.0
cyanorak:CK_00057087,magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase,8,8,8,8,0,0.0
cyanorak:CK_00046122,"DNA ligase, NAD-dependent",12,12,8,8,0,0.0
cyanorak:CK_00001376,NAD binding domain of 6-phosphogluconate dehydrogenase family protein,12,12,8,8,0,0.0
cyanorak:CK_00001191,n-acetylglucosamine-6-phosphate deacetylase,12,12,8,8,0,0.0
cyanorak:CK_00001193,conserved hypothetical protein,12,12,8,8,0,0.0
cyanorak:CK_00051606,dolichyl-phosphate-mannose-mannosyltransferase family protein,11,11,8,8,0,0.0
cyanorak:CK_00000205,"N-Acetyl-D-glucosamine (anhydrous) N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase",13,12,8,8,0,0.0
cyanorak:CK_00008077,ABC transporter family protein,12,12,8,8,0,0.0
cyanorak:CK_00001689,possible metal-dependent ubiquitin isopeptidase,12,12,8,8,0,0.0
cyanorak:CK_00007996,"phycoerythrin class III, alpha chain",8,8,8,8,0,0.0
cyanorak:CK_00001571,"phycoerythrobilin:Cys-82 alpha-phycoerythrin lyase, CpeZ subunit",12,12,8,8,0,0.0
cyanorak:CK_00008055,putative phycoerythrin:phycoerythrobilin lyase,11,11,8,8,0,0.0
cyanorak:CK_00001570,"phycoerythrobilin:Cys-82 alpha-phycoerythrin lyase, CpeY subunit",12,12,8,8,0,0.0
cyanorak:CK_00001572,putative phycoerythrobilin:phycoerythrin lyase CpeT,12,12,8,8,0,0.0
cyanorak:CK_00001209,putative phosphoglycolate phosphatase,12,12,8,8,0,0.0
cyanorak:CK_00001730,"exodeoxyribonuclease VII, small subunit",12,12,8,8,0,0.0
cyanorak:CK_00001316,"exodeoxyribonuclease VII, large subunit",12,12,8,8,0,0.0
cyanorak:CK_00001314,anhydro-N-acetylmuramic acid kinase,12,12,8,8,0,0.0
cyanorak:CK_00001215,ABC transport system ATP-binding/permease protein,12,12,8,8,0,0.0
cyanorak:CK_00001216,conserved hypothetical protein,12,12,8,8,0,0.0
cyanorak:CK_00001517,"sodium:solute symporter family, possibly glucose transporter",12,12,8,8,0,0.0
cyanorak:CK_00001297,beta-lactamase class A,12,12,8,8,0,0.0
cyanorak:CK_00001296,UvrD-like P-loop containing nucleoside triphosphate hydrolase,12,12,8,8,0,0.0
cyanorak:CK_00042431,uncharacterized conserved secreted protein,12,12,8,8,0,0.0
cyanorak:CK_00001436,conserved hypothetical protein,12,12,8,8,0,0.0
cyanorak:CK_00053561,P-loop containing nucleoside triphosphate hydrolase with a C-terminal CobW-like domain,11,10,8,8,0,0.0
cyanorak:CK_00001777,calcineurin-like phosphoesterase family protein,9,9,8,8,0,0.0
cyanorak:CK_00001776,metallophosphoesterase,10,10,8,8,0,0.0
cyanorak:CK_00001484,aminoglycoside phosphotransferase,12,12,8,8,0,0.0
cyanorak:CK_00001260,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,12,12,8,8,0,0.0
cyanorak:CK_00001259,single-stranded DNA-specific exonuclease,12,12,8,8,0,0.0
cyanorak:CK_00001254,N-acetylmuramic acid 6-phosphate etherase,12,12,8,8,0,0.0
cyanorak:CK_00001798,conserved hypothetical protein,10,10,8,8,0,0.0
cyanorak:CK_00051874,uncharacterized conserved membrane protein,12,12,8,8,0,0.0
cyanorak:CK_00051226,putative gram-negative pili assembly chaperone,8,8,8,8,0,0.0
cyanorak:CK_00001249,regulator of phycobilisome association C,12,12,8,8,0,0.0
cyanorak:CK_00001245,4-hydroxy-3-solanesylbenzoate decarboxylase,12,12,8,8,0,0.0
cyanorak:CK_00000151,putative undecaprenyl-phosphate galactosephosphotransferase,12,12,8,8,0,0.0
cyanorak:CK_00001590,conserved hypothetical protein distantly related to alpha-glycosyltransferases family 4,10,10,8,8,0,0.0
cyanorak:CK_00051520,membrane protein of unknown function DUF3188,12,12,8,8,0,0.0
cyanorak:CK_00000306,A/G-specific DNA glycosylase,12,12,8,8,0,0.0
cyanorak:CK_00042324,dTDP-4-dehydrorhamnose reductase,11,11,8,8,0,0.0
cyanorak:CK_00047405,high ligh-induced protein family,12,12,8,8,0,0.0
cyanorak:CK_00038270,uncharacterized conserved membrane protein,10,10,8,8,0,0.0
cyanorak:CK_00055198,Hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00047934,Hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00048374,Conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00038378,Conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00004104,Conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00042687,Conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00042484,Hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00055577,Conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00038477,Hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00043320,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00003575,possible Heat-labile enterotoxin alpha chain,7,7,7,7,7,1.0
cyanorak:CK_00003389,uncharacterized conserved membrane protein,8,7,7,8,8,1.0
cyanorak:CK_00003384,conserved hypothetical protein,11,7,7,11,11,1.0
cyanorak:CK_00003376,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00040038,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00040847,uncharacterized conserved membrane protein,7,7,7,7,7,1.0
cyanorak:CK_00046441,conserved hypothetical protein,8,7,7,8,8,1.0
cyanorak:CK_00039793,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00003465,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00051079,uncharacterized conserved membrane protein,8,7,7,8,8,1.0
cyanorak:CK_00051731,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00042979,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00041581,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00047322,conserved hypothetical protein,9,8,7,8,8,1.0
cyanorak:CK_00046439,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00036859,conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00001927,conserved hypothetical protein,9,9,7,7,7,1.0
cyanorak:CK_00051317,conserved hypothetical protein family PM-12,8,7,7,8,8,1.0
cyanorak:CK_00041258,conserved hypothetical protein,9,9,7,7,7,1.0
cyanorak:CK_00039100,Conserved hypothetical protein,7,7,7,7,7,1.0
cyanorak:CK_00001523,conserved hypothetical protein,11,11,7,7,7,1.0
cyanorak:CK_00004989,conserved hypothetical protein,9,9,7,7,7,1.0
cyanorak:CK_00001859,conserved hypothetical protein,10,10,7,7,7,1.0
cyanorak:CK_00045560,conserved hypothetical protein,8,7,7,8,8,1.0
cyanorak:CK_00050483,conserved hypothetical protein,7,7,7,7,6,0.8571428571428571
cyanorak:CK_00042372,conserved hypothetical protein (DUF411),11,10,7,7,0,0.0
cyanorak:CK_00057408,nucleotide-binding alpha-beta plait domain-containing protein,9,9,7,7,0,0.0
cyanorak:CK_00044017,UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N- acetylglucosamine-1-phosphate transferase,11,11,7,7,0,0.0
cyanorak:CK_00040007,RmlC-like cupin domain-containing protein,11,11,7,7,0,0.0
cyanorak:CK_00002826,chromate transporter,8,8,7,7,0,0.0
cyanorak:CK_00043460,conserved hypothetical protein,7,7,7,7,0,0.0
cyanorak:CK_00056365,NAD-dependent DNA ligase N-terminal adenylation domain,7,7,7,7,0,0.0
cyanorak:CK_00044481,polysaccharide biosynthesis family protein,9,9,7,7,0,0.0
cyanorak:CK_00001962,capsular exopolysaccharide family domain protein,8,8,7,7,0,0.0
cyanorak:CK_00055913,tetratricopeptide repeat family protein,11,9,7,9,0,0.0
cyanorak:CK_00001881,dienelactone hydrolase family protein,12,10,7,7,0,0.0
cyanorak:CK_00004915,possible alpha-galactosyltransferase,9,8,7,8,0,0.0
cyanorak:CK_00057301,asparagine synthase (glutamine-hydrolyzing),10,8,7,9,0,0.0
cyanorak:CK_00050592,NADH dehydrogenase subunit NdhQ,11,11,7,7,0,0.0
cyanorak:CK_00000037,carboxysome shell peptide,11,11,7,7,0,0.0
cyanorak:CK_00000368,sucrose phosphate synthase and phosphatase fusion protein,11,11,7,7,0,0.0
cyanorak:CK_00001669,"nitrite transporter, FNT family",10,10,7,7,0,0.0
cyanorak:CK_00001554,possible chelatase,11,11,7,7,0,0.0
cyanorak:CK_00001324,inverting glycosyltransferase family 83 utilizing lipid monophospho-sugar donors,10,10,7,7,0,0.0
cyanorak:CK_00039017,conserved hypothetical protein,11,11,7,7,0,0.0
cyanorak:CK_00001213,DnaJ type II chaperone protein,11,11,7,7,0,0.0
cyanorak:CK_00001408,stress-induced protein assembly complex,11,11,7,7,0,0.0
cyanorak:CK_00003772,"possible 7S seed storage protein, N-terminal doma",10,7,7,10,0,0.0
cyanorak:CK_00001474,glycosyl hydrolase 57 family protein,11,11,7,7,0,0.0
cyanorak:CK_00044838,conserved hypothetical protein DUF4278,13,11,7,8,0,0.0
cyanorak:CK_00001429,uncharacterized conserved glycin-rich membrane protein (DUF1517),11,11,7,7,0,0.0
cyanorak:CK_00057378,methyltransferase domain protein,24,8,7,23,0,0.0
cyanorak:CK_00001344,fluoride exporter,11,11,7,7,0,0.0
cyanorak:CK_00005282,"peptidyl-prolyl cis-trans isomerase, PpiC-type",12,11,7,8,0,0.0
cyanorak:CK_00040200,nitroreductase family protein,7,7,7,7,0,0.0
cyanorak:CK_00047516,conserved hypothetical protein,6,6,6,6,6,1.0
cyanorak:CK_00044233,conserved hypothetical protein,10,6,6,10,10,1.0
cyanorak:CK_00048585,Conserved hypothetical protein,6,6,6,6,6,1.0
cyanorak:CK_00038558,Conserved hypothetical protein,6,6,6,6,6,1.0
cyanorak:CK_00043510,Conserved hypothetical protein,6,6,6,6,6,1.0
cyanorak:CK_00044154,Hypothetical protein,6,6,6,6,6,1.0
cyanorak:CK_00044530,Hypothetical protein,6,6,6,6,6,1.0
cyanorak:CK_00036159,Conserved hypothetical protein,6,6,6,6,6,1.0
cyanorak:CK_00053546,Hypothetical protein,6,6,6,6,6,1.0
cyanorak:CK_00036923,conserved hypothetical protein,7,6,6,7,7,1.0
cyanorak:CK_00056455,Conserved hypothetical protein,6,6,6,6,6,1.0
cyanorak:CK_00051480,Conserved hypothetical protein,7,6,6,7,7,1.0
cyanorak:CK_00003591,possible Uncharacterized protein family UPF003,6,6,6,6,6,1.0
cyanorak:CK_00001416,conserved hypothetical protein,10,10,6,6,6,1.0
